campaign_name,impressions,clicks,spend,date_start,dma
Video Retargeting | US | 5.5.22,165,1,2.28,5/26/22,Cleveland-Akron (Canton)
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Colorado Springs-Pueblo
Video Retargeting | US | 5.5.22,5,0,0.08,5/26/22,"Columbus, OH"
Video Retargeting | US | 5.5.22,4,0,0.05,5/26/22,Dallas-Ft. Worth
Video Retargeting | US | 5.5.22,15,0,0.43,5/26/22,Denver
Video Retargeting | US | 5.5.22,56,0,1.91,5/26/22,Detroit
Video Retargeting | US | 5.5.22,3,0,0.02,5/26/22,Duluth-Superior
Video Retargeting | US | 5.5.22,9,0,0.35,5/26/22,Erie
Video Retargeting | US | 5.5.22,7,0,0.11,5/26/22,Fargo-Valley City
Video Retargeting | US | 5.5.22,47,0,0.6,5/26/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 5.5.22,3,0,0.02,5/26/22,Green Bay-Appleton
Video Retargeting | US | 5.5.22,6,0,0.06,5/26/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Hartford & New Haven
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Honolulu
Video Retargeting | US | 5.5.22,1,0,0.32,5/26/22,Idaho Fals-Pocatllo(Jcksn)
Video Retargeting | US | 5.5.22,58,0,1.18,5/26/22,Indianapolis
Video Retargeting | US | 5.5.22,20,1,0.3,5/26/22,Jacksonville
Video Retargeting | US | 5.5.22,2,0,0.02,5/26/22,Kansas City
Video Retargeting | US | 5.5.22,2,0,0.4,5/26/22,Laredo
Video Retargeting | US | 5.5.22,1,0,0.02,5/26/22,Lexington
Video Retargeting | US | 5.5.22,1,0,0.0,5/26/22,Louisville
Video Retargeting | US | 5.5.22,5,0,0.04,5/26/22,Madison
Video Retargeting | US | 5.5.22,34,0,0.43,5/26/22,Milwaukee
Video Retargeting | US | 5.5.22,247,0,5.38,5/26/22,Minneapolis-St. Paul
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Mobile-Pensacola (Ft Walt)
Video Retargeting | US | 5.5.22,6,0,0.06,5/26/22,New York
Video Retargeting | US | 5.5.22,14,0,0.22,5/26/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 5.5.22,4,0,0.06,5/26/22,Philadelphia
Video Retargeting | US | 5.5.22,1,0,0.04,5/26/22,Phoenix (Prescott)
Video Retargeting | US | 5.5.22,12,0,0.24,5/26/22,Pittsburgh
Video Retargeting | US | 5.5.22,5,0,0.08,5/26/22,Providence-New Bedford
Video Retargeting | US | 5.5.22,17,0,0.2,5/26/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Richmond-Petersburg
Video Retargeting | US | 5.5.22,87,0,2.41,5/26/22,"Rochester, NY"
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Salt Lake City
Video Retargeting | US | 5.5.22,2,0,0.02,5/26/22,San Antonio
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,San Diego
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,San Francisco-Oak-San Jose
Video Retargeting | US | 5.5.22,4,0,0.02,5/26/22,Savannah
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Seattle-Tacoma
Video Retargeting | US | 5.5.22,1,0,0.15,5/26/22,Sherman-Ada
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,Spokane
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,St. Louis
Video Retargeting | US | 5.5.22,218,2,2.61,5/26/22,Syracuse
Video Retargeting | US | 5.5.22,11,0,0.13,5/26/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 5.5.22,1,0,0.01,5/26/22,"Tri-Cities, TN-VA"
Video Retargeting | US | 5.5.22,6,0,0.04,5/26/22,Unknown
Video Retargeting | US | 5.5.22,11,0,0.18,5/26/22,Utica
Video Retargeting | US | 5.5.22,3,0,0.26,5/26/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 5.5.22,1,0,0.0,5/26/22,Wichita-Hutchinson Plus
Video Retargeting | US | 5.5.22,4,0,0.05,5/26/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 5.5.22,13,0,0.22,5/25/22,Albany-Schenectady-Troy
Video Retargeting | US | 5.5.22,2,0,0.02,5/25/22,Anchorage
Video Retargeting | US | 5.5.22,23,0,0.72,5/25/22,Atlanta
Video Retargeting | US | 5.5.22,2,0,0.02,5/25/22,Austin
Video Retargeting | US | 5.5.22,3,0,0.05,5/25/22,Billings
Video Retargeting | US | 5.5.22,4,0,0.06,5/25/22,Binghamton
Video Retargeting | US | 5.5.22,110,1,2.94,5/25/22,Boston (Manchester)
Video Retargeting | US | 5.5.22,31,0,0.44,5/25/22,Buffalo
Video Retargeting | US | 5.5.22,2,0,0.03,5/25/22,Burlington-Plattsburgh
Video Retargeting | US | 5.5.22,2,0,0.02,5/25/22,"Charleston, SC"
Video Retargeting | US | 5.5.22,10,0,0.27,5/25/22,Charlotte
Video Retargeting | US | 5.5.22,1,0,0.0,5/25/22,Charlottesville
Video Retargeting | US | 5.5.22,121,0,2.35,5/25/22,Chicago
Video Retargeting | US | 5.5.22,12,0,0.21,5/25/22,Cincinnati
Video Retargeting | US | 5.5.22,181,0,3.29,5/25/22,Cleveland-Akron (Canton)
Video Retargeting | US | 5.5.22,1,0,0.0,5/25/22,Colorado Springs-Pueblo
Video Retargeting | US | 5.5.22,9,0,0.24,5/25/22,"Columbus, OH"
Video Retargeting | US | 5.5.22,7,0,0.17,5/25/22,Dallas-Ft. Worth
Video Retargeting | US | 5.5.22,28,0,0.7,5/25/22,Denver
Video Retargeting | US | 5.5.22,52,1,1.63,5/25/22,Detroit
Video Retargeting | US | 5.5.22,1,0,0.01,5/25/22,Elmira (Corning)
Video Retargeting | US | 5.5.22,7,0,0.11,5/25/22,Erie
Video Retargeting | US | 5.5.22,5,0,0.06,5/25/22,Fargo-Valley City
Video Retargeting | US | 5.5.22,33,0,0.55,5/25/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 5.5.22,4,0,0.11,5/25/22,Green Bay-Appleton
Video Retargeting | US | 5.5.22,1,0,0.01,5/25/22,Greenville-N.Bern-Washngtn
Video Retargeting | US | 5.5.22,5,0,0.12,5/25/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 5.5.22,1,0,0.0,5/25/22,Harrisburg-Lncstr-Leb-York
Video Retargeting | US | 5.5.22,5,0,0.05,5/25/22,Hartford & New Haven
Video Retargeting | US | 5.5.22,1,0,0.01,5/25/22,Houston
Video Retargeting | US | 5.5.22,31,1,0.48,5/25/22,Indianapolis
Video Retargeting | US | 5.5.22,10,0,0.16,5/25/22,Jacksonville
Video Retargeting | US | 5.5.22,1,0,0.04,5/25/22,La Crosse-Eau Claire
Video Retargeting | US | 5.5.22,1,0,0.01,5/25/22,Las Vegas
Video Retargeting | US | 5.5.22,1,0,0.0,5/25/22,Los Angeles
Video Retargeting | US | 5.5.22,3,0,0.04,5/25/22,Madison
Video Retargeting | US | 5.5.22,27,1,0.53,5/25/22,Milwaukee
Video Retargeting | US | 5.5.22,207,1,4.5,5/25/22,Minneapolis-St. Paul
Video Retargeting | US | 5.5.22,1,0,0.02,5/25/22,Myrtle Beach-Florence
Video Retargeting | US | 5.5.22,6,0,0.06,5/25/22,Nashville
Video Retargeting | US | 5.5.22,7,0,0.09,5/25/22,New York
Video Retargeting | US | 5.5.22,6,0,0.08,5/25/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 5.5.22,2,0,0.04,5/25/22,Philadelphia
Video Retargeting | US | 5.5.22,2,0,0.04,5/25/22,Phoenix (Prescott)
Video Retargeting | US | 5.5.22,10,0,0.12,5/25/22,Pittsburgh
Video Retargeting | US | 5.5.22,2,0,0.0,5/25/22,Portland-Auburn
Video Retargeting | US | 5.5.22,4,0,0.15,5/25/22,Providence-New Bedford
Video Retargeting | US | 5.5.22,13,0,0.18,5/25/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 5.5.22,70,0,2.1,5/25/22,"Rochester, NY"
Video Retargeting | US | 5.5.22,1,0,0.1,5/25/22,Sacramnto-Stkton-Modesto
Video Retargeting | US | 5.5.22,1,0,0.07,5/25/22,San Antonio
Video Retargeting | US | 5.5.22,9,0,0.15,5/25/22,San Francisco-Oak-San Jose
Video Retargeting | US | 5.5.22,7,0,0.09,5/25/22,Savannah
Video Retargeting | US | 5.5.22,1,0,0.06,5/25/22,Springfield-Holyoke
Video Retargeting | US | 5.5.22,2,0,0.03,5/25/22,St. Louis
Video Retargeting | US | 5.5.22,161,1,3.61,5/25/22,Syracuse
Video Retargeting | US | 5.5.22,18,0,0.25,5/25/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 5.5.22,8,0,0.1,5/25/22,Unknown
Video Retargeting | US | 5.5.22,10,0,0.1,5/25/22,Utica
Video Retargeting | US | 5.5.22,3,0,0.09,5/25/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 5.5.22,2,0,0.02,5/25/22,West Palm Beach-Ft. Pierce
Video Retargeting | US | 5.5.22,1,0,0.01,5/25/22,Wichita-Hutchinson Plus
Video Retargeting | US | 5.5.22,1,0,0.0,5/25/22,Wilmington
Video Retargeting | US | 5.5.22,15,0,0.18,5/24/22,Albany-Schenectady-Troy
Video Retargeting | US | 5.5.22,2,0,0.02,5/24/22,Anchorage
Video Retargeting | US | 5.5.22,17,0,0.58,5/24/22,Atlanta
Video Retargeting | US | 5.5.22,1,0,0.01,5/24/22,Austin
Video Retargeting | US | 5.5.22,1,0,0.01,5/24/22,Baltimore
Video Retargeting | US | 5.5.22,4,0,0.02,5/24/22,Billings
Video Retargeting | US | 5.5.22,9,0,0.14,5/24/22,Binghamton
Video Retargeting | US | 5.5.22,132,1,3.57,5/24/22,Boston (Manchester)
Video Retargeting | US | 5.5.22,47,0,0.73,5/24/22,Buffalo
Video Retargeting | US | 5.5.22,1,0,0.01,5/24/22,"Charleston, SC"
Video Retargeting | US | 5.5.22,7,0,0.08,5/24/22,Charlotte
Video Retargeting | US | 5.5.22,150,1,3.04,5/24/22,Chicago
Video Retargeting | US | 5.5.22,11,0,0.3,5/24/22,Cincinnati
Video Retargeting | US | 5.5.22,211,0,2.98,5/24/22,Cleveland-Akron (Canton)
Video Retargeting | US | 5.5.22,5,0,0.06,5/24/22,"Columbus, OH"
Video Retargeting | US | 5.5.22,4,0,0.03,5/24/22,Dallas-Ft. Worth
Video Retargeting | US | 5.5.22,14,0,0.12,5/24/22,Denver
Video Retargeting | US | 5.5.22,39,0,1.5,5/24/22,Detroit
Video Retargeting | US | 5.5.22,1,0,0.01,5/24/22,Duluth-Superior
Video Retargeting | US | 5.5.22,8,0,0.09,5/24/22,Erie
Video Retargeting | US | 5.5.22,8,0,0.26,5/24/22,Fargo-Valley City
Video Retargeting | US | 5.5.22,2,0,0.02,5/24/22,Ft. Myers-Naples
Video Retargeting | US | 5.5.22,49,0,0.59,5/24/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 5.5.22,4,0,0.04,5/24/22,Green Bay-Appleton
Video Retargeting | US | 5.5.22,5,0,0.03,5/24/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 5.5.22,2,0,0.0,5/24/22,Hartford & New Haven
Video Retargeting | US | 5.5.22,3,0,0.02,5/24/22,Houston
Video Retargeting | US | 5.5.22,1,0,0.2,5/24/22,Idaho Fals-Pocatllo(Jcksn)
Video Retargeting | US | 5.5.22,59,0,0.98,5/24/22,Indianapolis
Video Retargeting | US | 5.5.22,23,0,0.28,5/24/22,Jacksonville
Video Retargeting | US | 5.5.22,4,0,0.11,5/24/22,Kansas City
Video Retargeting | US | 5.5.22,4,0,0.04,5/24/22,Los Angeles
Video Retargeting | US | 5.5.22,2,0,0.01,5/24/22,Louisville
Video Retargeting | US | 5.5.22,4,0,0.04,5/24/22,Madison
Video Retargeting | US | 5.5.22,1,0,0.01,5/24/22,Miami-Ft. Lauderdale
Video Retargeting | US | 5.5.22,40,0,0.74,5/24/22,Milwaukee
Video Retargeting | US | 5.5.22,286,0,5.71,5/24/22,Minneapolis-St. Paul
Video Retargeting | US | 5.5.22,2,0,0.04,5/24/22,Mobile-Pensacola (Ft Walt)
Video Retargeting | US | 5.5.22,8,0,0.07,5/24/22,New York
Video Retargeting | US | 5.5.22,1,0,0.0,5/24/22,Oklahoma City
Video Retargeting | US | 5.5.22,6,0,0.09,5/24/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 5.5.22,13,0,0.15,5/24/22,Philadelphia
Video Retargeting | US | 5.5.22,3,0,0.08,5/24/22,Phoenix (Prescott)
Video Retargeting | US | 5.5.22,10,0,0.14,5/24/22,Pittsburgh
Video Retargeting | US | 5.5.22,1,0,0.01,5/24/22,Portland-Auburn
Video Retargeting | US | 5.5.22,14,0,0.18,5/24/22,Providence-New Bedford
Video Retargeting | US | 5.5.22,17,0,0.23,5/24/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 5.5.22,89,0,3.07,5/24/22,"Rochester, NY"
Video Retargeting | US | 5.5.22,1,0,0.0,5/24/22,Sacramnto-Stkton-Modesto
Video Retargeting | US | 5.5.22,1,0,0.0,5/24/22,San Antonio
Video Retargeting | US | 5.5.22,1,0,0.02,5/24/22,San Diego
Video Retargeting | US | 5.5.22,4,0,0.02,5/24/22,San Francisco-Oak-San Jose
Video Retargeting | US | 5.5.22,2,1,0.02,5/24/22,Savannah
Video Retargeting | US | 5.5.22,1,0,0.02,5/24/22,Sioux City
Video Retargeting | US | 5.5.22,1,0,0.0,5/24/22,St. Louis
Video Retargeting | US | 5.5.22,261,1,3.58,5/24/22,Syracuse
Video Retargeting | US | 5.5.22,13,0,0.11,5/24/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 5.5.22,9,0,0.14,5/24/22,Unknown
Video Retargeting | US | 5.5.22,11,0,0.05,5/24/22,Utica
Video Retargeting | US | 5.5.22,7,0,0.08,5/24/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 5.5.22,3,0,0.01,5/24/22,Wilkes Barre-Scranton-Hztn
Prospecting | Richmond VA | 5.18.22,4748,184,42.6,5/23/22,Norfolk-Portsmth-Newpt Nws
Prospecting | Richmond VA | 5.18.22,5383,195,46.73,5/23/22,Richmond-Petersburg
Prospecting | Richmond VA | 5.18.22,382,11,3.32,5/23/22,Unknown
Video Retargeting | US | 5.5.22,28,0,0.2897,5/23/22,Albany-Schenectady-Troy
Video Retargeting | US | 5.5.22,21,0,0.469513,5/23/22,Atlanta
Video Retargeting | US | 5.5.22,3,0,0.00999,5/23/22,Austin
Video Retargeting | US | 5.5.22,3,0,0.029969,5/23/22,Billings
Video Retargeting | US | 5.5.22,11,0,0.059938,5/23/22,Binghamton
Video Retargeting | US | 5.5.22,146,1,3.6062629999999998,5/23/22,Boston (Manchester)
Video Retargeting | US | 5.5.22,49,0,0.549431,5/23/22,Buffalo
Video Retargeting | US | 5.5.22,1,0,0.00999,5/23/22,"Charleston, SC"
Video Retargeting | US | 5.5.22,9,0,0.139855,5/23/22,Charlotte
Video Retargeting | US | 5.5.22,146,1,3.136749,5/23/22,Chicago
Video Retargeting | US | 5.5.22,19,0,0.7092649999999999,5/23/22,Cincinnati
Video Retargeting | US | 5.5.22,201,0,2.727174,5/23/22,Cleveland-Akron (Canton)
Video Retargeting | US | 5.5.22,6,0,0.059938,5/23/22,"Columbus, OH"
Video Retargeting | US | 5.5.22,3,0,0.019979,5/23/22,Dallas-Ft. Worth
Video Retargeting | US | 5.5.22,10,0,0.10988599999999996,5/23/22,Denver
Video Retargeting | US | 5.5.22,41,0,1.0089540000000001,5/23/22,Detroit
Video Retargeting | US | 5.5.22,3,0,0.00999,5/23/22,Duluth-Superior
Video Retargeting | US | 5.5.22,22,1,0.619358,5/23/22,Erie
Video Retargeting | US | 5.5.22,13,0,0.2897,5/23/22,Fargo-Valley City
Video Retargeting | US | 5.5.22,1,0,0.00999,5/23/22,Ft. Myers-Naples
Video Retargeting | US | 5.5.22,32,0,0.409576,5/23/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 5.5.22,6,0,0.049948,5/23/22,Green Bay-Appleton
Video Retargeting | US | 5.5.22,14,0,0.119876,5/23/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 5.5.22,1,0,0.00999,5/23/22,Hartford & New Haven
Video Retargeting | US | 5.5.22,1,0,0.21977199999999997,5/23/22,Idaho Fals-Pocatllo(Jcksn)
Video Retargeting | US | 5.5.22,56,0,0.899068,5/23/22,Indianapolis
Video Retargeting | US | 5.5.22,31,0,0.349638,5/23/22,Jacksonville
Video Retargeting | US | 5.5.22,1,0,0.00999,5/23/22,Los Angeles
Video Retargeting | US | 5.5.22,3,0,0.019979,5/23/22,Madison
Video Retargeting | US | 5.5.22,45,0,1.018944,5/23/22,Milwaukee
Video Retargeting | US | 5.5.22,293,0,4.515321,5/23/22,Minneapolis-St. Paul
Video Retargeting | US | 5.5.22,2,0,0.019979,5/23/22,Nashville
Video Retargeting | US | 5.5.22,5,0,0.049948,5/23/22,New York
Video Retargeting | US | 5.5.22,1,0,0.00999,5/23/22,Oklahoma City
Video Retargeting | US | 5.5.22,9,0,0.259731,5/23/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 5.5.22,6,0,0.049948,5/23/22,Philadelphia
Video Retargeting | US | 5.5.22,9,0,0.21977199999999997,5/23/22,Pittsburgh
Video Retargeting | US | 5.5.22,3,0,0.019979,5/23/22,Portland-Auburn
Video Retargeting | US | 5.5.22,11,0,0.089907,5/23/22,Providence-New Bedford
Video Retargeting | US | 5.5.22,17,0,0.329658,5/23/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 5.5.22,92,0,1.99793,5/23/22,"Rochester, NY"
Video Retargeting | US | 5.5.22,2,0,0.029969,5/23/22,Sacramnto-Stkton-Modesto
Video Retargeting | US | 5.5.22,3,0,0.039958999999999995,5/23/22,San Antonio
Video Retargeting | US | 5.5.22,1,0,0.0,5/23/22,San Diego
Video Retargeting | US | 5.5.22,4,0,0.039958999999999995,5/23/22,San Francisco-Oak-San Jose
Video Retargeting | US | 5.5.22,1,0,0.029969,5/23/22,Savannah
Video Retargeting | US | 5.5.22,1,0,0.0,5/23/22,Spokane
Video Retargeting | US | 5.5.22,1,0,0.0,5/23/22,St. Louis
Video Retargeting | US | 5.5.22,259,3,3.9559010000000003,5/23/22,Syracuse
Video Retargeting | US | 5.5.22,9,0,0.079917,5/23/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 5.5.22,9,0,0.059938,5/23/22,Unknown
Video Retargeting | US | 5.5.22,6,0,0.119876,5/23/22,Utica
Video Retargeting | US | 5.5.22,3,0,0.029969,5/23/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 5.5.22,1,0,0.00999,5/23/22,Wichita-Hutchinson Plus
Video Retargeting | US | 5.5.22,3,0,0.019979,5/23/22,Wilkes Barre-Scranton-Hztn
Prospecting | Richmond VA | 5.18.22,4778,179,46.744707,5/22/22,Norfolk-Portsmth-Newpt Nws
Prospecting | Richmond VA | 5.18.22,5290,228,48.754909999999995,5/22/22,Richmond-Petersburg
Prospecting | Richmond VA | 5.18.22,395,10,3.800383,5/22/22,Unknown
Video Retargeting | US | 5.5.22,21,0,0.44,5/22/22,Albany-Schenectady-Troy
Video Retargeting | US | 5.5.22,11,0,0.44,5/22/22,Atlanta
Video Retargeting | US | 5.5.22,2,0,0.01,5/22/22,Austin
Video Retargeting | US | 5.5.22,1,0,0.01,5/22/22,Billings
Video Retargeting | US | 5.5.22,11,0,0.14,5/22/22,Binghamton
Video Retargeting | US | 5.5.22,106,1,3.4,5/22/22,Boston (Manchester)
Video Retargeting | US | 5.5.22,45,0,0.57,5/22/22,Buffalo
Video Retargeting | US | 5.5.22,1,0,0.02,5/22/22,"Charleston, SC"
Video Retargeting | US | 5.5.22,10,0,0.19,5/22/22,Charlotte
Video Retargeting | US | 5.5.22,121,2,3.53,5/22/22,Chicago
Video Retargeting | US | 5.5.22,18,0,0.31,5/22/22,Cincinnati
